日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index Chinese Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
20180202,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9976.62,10060.07,9872.50,10005.57,1.71,0.02,609.41,140.89,100
20180205,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9896.96,9929.54,9842.23,9887.29,-118.28,-1.18,552.95,130.62,100
20180206,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9697.06,9717.78,9462.80,9493.62,-393.68,-3.98,832.27,186.52,100
20180207,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9639.72,9670.31,9340.17,9430.91,-62.70,-0.66,735.01,159.19,100
20180208,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9421.87,9600.96,9420.10,9576.19,145.28,1.54,513.14,117.51,100
20180209,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9341.69,9426.27,9179.88,9292.77,-283.42,-2.96,758.60,167.36,100
20180212,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9320.69,9594.95,9320.69,9576.82,284.05,3.06,537.48,126.70,100
20180213,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9614.54,9730.71,9614.54,9648.90,72.08,0.75,496.89,115.63,100
20180214,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9657.08,9708.30,9618.67,9706.43,57.53,0.60,334.23,76.41,100
20180222,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9766.65,9856.71,9727.22,9856.48,150.06,1.55,430.10,107.08,100
20180223,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9861.58,9880.30,9804.97,9850.33,-6.16,-0.06,418.65,98.89,100
20180226,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9875.05,10020.46,9840.92,10012.61,162.28,1.65,676.65,152.37,100
20180227,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10023.93,10039.11,9958.39,9962.27,-50.34,-0.50,1124.40,176.01,100
20180228,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9920.50,9974.61,9861.97,9937.56,-24.71,-0.25,779.80,138.62,100
20180301,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,9909.69,10070.14,9890.23,10069.08,131.52,1.32,815.08,151.22,100
20180302,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10021.16,10091.90,10003.31,10022.49,-46.60,-0.46,670.74,133.87,100
20180305,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10022.52,10113.11,10006.91,10112.33,89.84,0.90,668.48,140.03,100
20180306,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10138.62,10339.73,10138.41,10338.85,226.52,2.24,1037.33,219.79,100
20180307,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10321.59,10387.32,10262.16,10277.69,-61.16,-0.59,813.49,166.15,100
20180308,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10291.22,10550.70,10287.04,10549.37,271.68,2.64,943.42,211.92,100
20180309,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10562.76,10649.54,10523.40,10649.16,99.80,0.95,1029.04,203.18,100
20180312,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10697.13,10760.80,10690.06,10736.50,87.34,0.82,1131.34,232.25,100
20180313,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10725.36,10725.36,10555.79,10568.42,-168.08,-1.57,937.76,190.79,100
20180314,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10544.56,10569.43,10497.78,10505.65,-62.77,-0.59,741.16,157.43,100
20180315,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10475.55,10580.60,10470.09,10550.75,45.10,0.43,705.40,158.97,100
20180316,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10565.37,10638.38,10524.66,10525.01,-25.75,-0.24,719.46,163.53,100
20180319,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10526.47,10781.49,10509.30,10780.45,255.44,2.43,777.19,195.99,100
20180320,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10714.58,11052.87,10693.68,11047.75,267.30,2.48,1496.12,323.60,100
20180321,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11056.64,11079.80,10891.91,10927.36,-120.38,-1.09,1195.68,257.44,100
20180322,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10902.80,10955.34,10742.97,10804.68,-122.69,-1.12,816.50,187.96,100
20180323,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10495.75,10700.17,10374.38,10519.37,-285.31,-2.64,1246.76,278.93,100
20180326,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10420.46,10830.56,10390.31,10826.92,307.55,2.92,1061.59,257.61,100
20180327,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10909.22,11035.00,10857.17,10956.00,129.08,1.19,1183.76,289.67,100
20180328,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10873.41,11057.96,10828.74,10837.47,-118.53,-1.08,1103.44,258.99,100
20180329,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10859.25,10892.10,10647.95,10757.05,-80.42,-0.74,876.37,216.21,100
20180330,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10795.84,11096.32,10795.84,11095.15,338.10,3.14,1077.66,263.10,100
20180402,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11107.10,11130.34,10978.92,11016.91,-78.24,-0.71,1081.89,263.38,100
20180403,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10898.44,11009.42,10868.42,10998.72,-18.19,-0.17,917.27,218.75,100
20180404,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11117.92,11212.62,10953.19,10966.22,-32.50,-0.30,1134.62,268.35,100
20180409,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10926.54,11022.47,10872.95,10975.99,9.76,0.09,857.61,210.71,100
20180410,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11001.53,11080.98,10944.40,11079.09,103.11,0.94,799.53,192.30,100
20180411,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11096.29,11109.33,11038.17,11054.72,-24.37,-0.22,890.80,225.18,100
20180412,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11046.63,11172.46,11025.89,11122.82,68.10,0.62,859.10,210.51,100
20180413,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11173.19,11215.06,10864.64,10879.99,-242.84,-2.18,915.14,242.57,100
20180416,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10862.56,10974.55,10816.32,10913.68,33.69,0.31,828.76,204.80,100
20180417,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10918.88,10950.09,10628.57,10642.10,-271.57,-2.49,733.16,192.13,100
20180418,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10705.52,10731.53,10436.33,10701.29,59.19,0.56,829.05,199.79,100
20180419,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10692.46,10803.22,10661.44,10777.25,75.97,0.71,690.49,170.22,100
20180420,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10761.89,10885.50,10686.44,10688.53,-88.72,-0.82,687.90,169.95,100
20180423,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10675.15,10761.53,10527.69,10613.70,-74.83,-0.70,696.67,175.62,100
20180424,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10624.12,10812.90,10624.12,10812.90,199.20,1.88,763.17,183.70,100
20180425,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10783.50,11065.84,10771.27,11057.49,244.59,2.26,889.83,243.50,100
20180426,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11055.37,11055.94,10871.72,10878.33,-179.16,-1.62,795.38,202.81,100
20180427,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10909.40,11190.67,10909.40,11109.32,231.00,2.12,999.15,257.65,100
20180502,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11141.97,11271.36,11123.25,11215.50,106.17,0.96,1116.22,289.67,100
20180503,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11177.99,11226.64,11012.88,11198.62,-16.88,-0.15,970.97,239.84,100
20180504,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11169.39,11403.31,11153.51,11362.29,163.67,1.46,1022.61,252.30,100
20180507,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11378.87,11601.15,11369.52,11599.44,237.15,2.09,1126.00,287.16,100
20180508,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11607.23,11618.19,11524.08,11560.55,-38.89,-0.34,1046.17,259.16,100
20180509,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11549.41,11582.87,11473.52,11572.01,11.46,0.10,779.80,192.29,100
20180510,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11588.41,11847.65,11552.39,11840.17,268.16,2.32,1089.84,279.78,100
20180511,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11832.41,11992.54,11545.41,11556.56,-283.61,-2.40,1272.16,340.02,100
20180514,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11544.89,11621.93,11416.88,11598.05,41.49,0.36,956.94,254.21,100
20180515,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11609.30,11848.45,11601.43,11847.87,249.82,2.15,897.60,253.39,100
20180516,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11825.16,12082.50,11805.80,11968.46,120.59,1.02,1324.57,336.19,100
20180517,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11951.24,11951.24,11773.18,11800.37,-168.09,-1.40,897.78,230.25,100
20180518,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11773.06,11837.27,11639.41,11833.89,33.52,0.28,817.05,209.02,100
20180521,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11878.95,11894.87,11756.32,11846.28,12.39,0.10,860.42,220.48,100
20180522,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11843.55,12094.21,11823.34,12093.46,247.18,2.09,1028.89,265.48,100
20180523,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12068.76,12224.60,12023.29,12038.31,-55.16,-0.46,1073.81,277.43,100
20180524,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12009.76,12131.02,12009.76,12089.55,51.24,0.43,934.36,232.05,100
20180525,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12089.62,12266.04,12060.06,12196.81,107.26,0.89,975.06,262.55,100
20180528,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12192.46,12388.74,12056.72,12329.51,132.70,1.09,1122.46,310.63,100
20180529,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12286.74,12531.32,11818.16,11855.05,-474.46,-3.85,1430.23,414.31,100
20180530,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11653.90,11912.93,11491.13,11688.09,-166.96,-1.41,1309.96,333.59,100
20180531,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11782.44,12000.22,11728.89,11999.66,311.57,2.67,1005.45,273.21,100
20180601,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11962.33,12037.67,11493.49,11588.47,-411.19,-3.43,1042.61,291.95,100
20180604,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11614.77,11649.52,11409.24,11585.82,-2.65,-0.02,850.90,222.11,100
20180605,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11605.04,11950.67,11605.04,11944.57,358.74,3.10,866.78,243.41,100
20180606,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11956.76,12048.46,11885.88,12035.57,91.01,0.76,737.68,210.38,100
20180607,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,12062.96,12080.36,11864.71,11875.73,-159.84,-1.33,730.84,203.71,100
20180608,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11841.20,11908.71,11728.87,11809.73,-66.00,-0.56,765.41,207.41,100
20180611,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11788.39,11788.45,11460.30,11517.48,-292.25,-2.47,723.15,217.19,100
20180612,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11534.32,11734.54,11446.81,11725.54,208.07,1.81,743.11,214.27,100
20180613,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11697.53,11697.53,11497.83,11504.43,-221.12,-1.89,664.06,178.90,100
20180614,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11479.57,11600.58,11363.25,11415.72,-88.71,-0.77,614.41,168.21,100
20180615,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11399.85,11436.22,11172.94,11223.27,-192.45,-1.69,707.79,172.13,100
20180618,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,,,,11223.27,0.00,0.00,0.00,0.00,100
20180619,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11072.16,11245.89,10694.98,10834.20,-389.08,-3.47,1074.63,259.66,100
20180620,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10818.91,11160.26,10740.01,11127.11,292.91,2.70,875.73,225.56,100
20180621,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11130.58,11329.80,11063.49,11069.53,-57.58,-0.52,903.73,230.77,100
20180622,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10976.48,11162.80,10880.31,11162.32,92.79,0.84,677.30,166.13,100
20180625,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11226.67,11266.01,11152.10,11160.66,-1.66,-0.01,678.84,174.50,100
20180626,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11033.06,11170.67,10968.14,11124.99,-35.66,-0.32,641.07,167.83,100
20180627,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11123.47,11180.70,10783.93,10823.65,-301.35,-2.71,722.03,194.89,100
20180628,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10748.78,10848.76,10662.52,10664.90,-158.75,-1.47,587.16,161.85,100
20180629,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10696.80,11084.34,10688.66,11076.62,411.73,3.86,706.68,188.88,100
20180702,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11080.74,11271.66,10949.89,11046.31,-30.31,-0.27,972.10,227.52,100
20180703,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,11044.15,11068.94,10582.01,10932.03,-114.28,-1.03,930.40,239.13,100
20180704,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10883.91,10903.76,10703.70,10720.37,-211.67,-1.94,619.18,157.90,100
20180705,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10707.48,10778.05,10438.61,10462.09,-258.27,-2.41,670.08,172.05,100
20180706,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10444.09,10658.74,10276.24,10504.16,42.06,0.40,786.88,191.48,100
20180709,000808,中证申万医药生物指数,医药生物,CSI SWS Health Care Index,Health Care,10506.70,10867.72,10506.70,10867.40,363.24,3.46,781.38,197.77,100
